id,age,marital_status,sex,number_of_kids,occupation,education_level,house_tenure,income_past12months,avg_credit_card_spending_semi_annual
R01885,43,5,2,1,10,14,4,33570.4,8948.8
R01886,58,2,2,0,10,11,4,37327.61,5862.84
R01887,24,5,1,0,10,15,4,68372.34,9676.04
R01888,27,1,1,1,10,15,1,55441.32,12229.92
R01889,29,5,2,0,10,11,4,14749.05,4889.71
R01890,69,1,1,0,10,16,1,177561.44,49130.76
R01891,19,5,1,0,10,10,4,7035.05,3517.93
R01892,47,3,2,2,10,15,1,141486.4,22408.28
R01893,74,1,2,0,10,16,2,180027.73,27531.74
R01894,47,5,1,0,10,12,4,9868.75,3615.33
R01895,43,1,2,2,10,11,1,98802.55,16206.66
R01896,33,5,2,0,10,16,4,55368.23,10861.99
R01897,62,1,1,0,10,12,4,48947.04,12868.58
R01898,61,5,1,0,10,15,2,23724.89,3993.09
R01899,39,1,1,1,10,12,4,36205.4,7831.74
R01900,51,1,1,1,10,14,1,93822.94,33018.82
R01901,59,4,2,0,10,13,4,27580.29,9028.16
R01902,40,5,1,3,10,10,2,49789.3,8367.01
R01903,20,5,1,0,10,10,4,2908.6,1894.93
R01904,51,1,2,0,10,13,4,54708.92,6952.84
R01905,28,5,2,1,10,14,4,50181.6,7799.83
R01906,66,1,2,0,10,12,1,50944.47,2951.92
R01907,30,5,1,0,10,12,4,30474.7,20019.92
R01908,63,5,2,0,10,15,4,52153.19,5973.9
R01909,42,1,1,4,10,15,4,36364.78,6607.18
R01910,44,5,2,1,10,11,4,26457.84,2818.7
R01911,60,1,1,0,10,14,2,60071.81,3445.1
R01912,55,3,2,1,10,13,1,14391.06,4844
R01913,54,3,2,0,10,10,2,4213.87,1823.79
R01914,53,1,1,0,10,13,1,117855.78,12223.33
R01915,29,4,2,3,10,13,4,23106.77,6882.58
R01916,52,1,1,1,10,13,1,48971.82,6719.99
R01917,66,1,2,0,10,12,1,61824.48,11120.04
R01918,53,1,1,0,10,13,1,121170.37,36356.4
R01919,29,5,2,0,10,13,2,1781.91,2260.29
R01920,40,5,2,2,10,14,4,26041.9,2734.73
R01921,37,3,1,0,10,12,4,45205.41,6242.56
R01922,28,5,1,0,10,16,4,51466.06,4119.24
R01923,24,5,1,0,10,12,4,36807.15,3305.84
R01924,59,1,1,0,10,14,1,275302.98,16464.98
R01925,61,1,1,0,10,14,1,148085.95,9358.29
R01926,32,5,2,2,10,11,1,15246.19,4760.84
R01927,31,1,1,0,10,12,4,7614.42,2131.89
R01928,49,1,1,0,10,15,2,64539.76,4519.87
R01929,37,1,1,2,10,14,4,25450.91,5044.86
R01930,25,5,1,0,10,13,4,57637.52,6701.88
R01931,32,3,2,0,10,15,4,62382.94,10325.93
R01932,62,1,1,1,10,15,1,45180.95,6444
R01933,29,5,1,0,10,15,4,26184.85,1870.12
R01934,31,5,2,0,10,13,4,12330.3,2449.55
R01935,64,1,1,0,10,12,2,85548.38,29546
R01936,28,5,2,2,10,14,4,74520.81,10927.92
R01937,65,1,1,0,10,12,1,28666.9,4281.7
R01938,64,1,1,2,10,13,4,81421.75,7739.52
R01939,41,1,2,0,10,12,4,32756.32,4918.47
R01940,51,1,1,4,10,12,4,44010.66,7281.14
R01941,40,1,1,1,10,16,4,233586.9,17559.58
R01942,34,1,1,2,10,13,1,81558.7,15460.85
R01943,65,1,1,0,10,12,4,34163.6,4784.71
R01944,52,1,2,0,10,10,1,59819.76,6737.21
R01945,49,5,2,0,10,15,2,9126.26,1502.91
R01946,41,1,1,2,10,10,1,43139,4084.39
R01947,60,1,1,0,10,13,2,35018.57,3955.3
R01948,37,1,1,0,10,13,1,106806.93,6434.83
R01949,26,5,2,0,10,13,4,19443.04,2784.6
R01950,64,1,1,0,10,14,2,106610.44,12683.31
R01951,23,5,2,0,10,15,1,100222.11,9192.11
R01952,43,5,2,0,10,12,4,27382.39,3398.03
R01953,58,3,2,0,10,14,1,86482.66,11758.57
R01954,54,5,2,0,10,14,4,32880.07,5847.52
R01955,31,1,1,0,10,15,1,4264.41,15078.44
R01956,40,5,2,0,10,13,4,20136.59,4972.43
R01957,62,3,1,0,10,11,2,24344.7,3994.66
R01958,34,5,1,0,10,15,4,7327.18,4034.19
R01959,38,1,2,2,10,13,1,101507,3563.47
R01960,80,1,2,0,10,10,4,1564.28,960.54
R01961,56,4,2,0,10,14,4,40431.41,5960.93
R01962,45,1,2,2,10,16,1,237005.95,13021.22
R01963,58,1,2,0,10,12,1,74389.24,2394.43
R01964,35,5,2,3,10,12,4,37130.28,4568.34
R01965,35,5,2,3,10,11,4,96879.36,6770.95
R01966,36,4,2,3,10,11,4,18755.32,2584.26
R01967,60,1,2,0,10,12,1,137248.37,6897.95
R01968,49,1,2,0,10,11,4,87373.07,3911.78
R01969,34,1,2,4,10,15,1,52146.66,5646.56
R01970,33,1,2,3,10,12,4,39680.63,3555.7
R01971,49,3,2,2,10,11,1,22982.97,1238.24
R01972,46,3,1,0,10,14,4,30344.15,2336.26
R01973,66,3,1,0,10,13,4,28978.52,2841.99
R01974,70,1,1,0,10,16,1,143903.62,7164.41
R01975,43,3,2,2,10,15,1,161127.08,10707.16
R01976,50,1,2,1,10,14,1,86232.96,3615.21
R01977,23,5,2,0,10,15,4,13364.12,1529
R01978,24,1,2,2,10,13,4,37405.77,2081.44
R01979,40,5,1,0,10,11,4,3108.96,1028
R01980,34,5,2,3,10,13,4,224279.82,5183.13
R01981,68,1,2,0,10,15,2,40952.91,2442.49
R01982,36,1,2,2,10,11,4,31033.53,1545.68
R01983,46,1,2,0,10,13,4,37542.58,1469.01
R01984,65,1,1,0,10,12,1,79773,7818.36
R01985,57,3,2,0,10,11,4,53509.66,1974.55
R01986,33,5,2,2,10,14,4,37457.23,2709.07
R01987,53,1,2,0,10,12,1,98264.36,4698.63
R01988,19,5,2,1,10,12,4,19122.05,1116.75
R01989,63,1,2,0,10,13,1,77394.68,6718.43
R01990,27,5,2,3,10,13,4,14576.21,1421.5
R01991,44,1,2,5,10,10,4,94562.2,4658.52
R01992,50,1,2,2,10,12,1,30423.45,3152.88
R01993,75,1,1,0,10,13,2,110992.17,2236.01
R01994,40,5,2,3,10,13,4,27451.12,2156.18
R01995,58,3,1,0,10,15,1,74340.75,3486.18
R01996,31,5,1,0,10,11,4,1545.03,1620.54
R01997,63,1,1,0,10,13,2,29051.42,1213.08
R01998,39,1,2,3,10,10,4,41273.53,4735.83
R01999,61,1,2,0,10,13,2,89601.72,4943.72
R02000,38,1,2,1,10,11,4,25320.82,3617.75
R02001,49,1,2,0,10,13,1,115131.78,7257.02
R02002,32,1,1,3,10,11,2,16593.12,3238.28
R02003,32,1,1,0,10,13,1,58106.15,4570.43
R02004,58,2,2,0,10,13,2,66945.86,3628.56
R02005,35,1,2,0,10,16,4,85912.07,4980.44
R02006,18,5,1,0,10,13,4,6869.75,629.09
R02007,58,3,2,0,10,11,4,18838.45,954.02
R02008,65,1,1,0,10,16,1,86111.23,6464.56
R02009,39,1,1,4,10,13,1,25758.61,3514.65
R02010,22,5,2,0,10,15,4,25302.71,1394.53
R02011,22,5,1,0,10,13,4,9007.24,1128.91
R02012,50,1,1,0,10,14,1,190242.47,5055.25
R02013,76,1,1,0,10,15,1,66686.32,3791.72
R02014,33,5,2,3,10,13,4,37161.77,4361.74
R02015,53,1,1,1,10,14,1,74494.78,4386.61
R02016,18,5,2,0,10,13,6,1067.93,1533.15
R02017,21,5,2,0,10,13,4,15203,1896.48
R02018,70,1,2,0,10,15,2,84724.99,19115.89
R02019,65,3,2,2,10,12,5,63653.48,2710.53
R02020,58,5,1,1,10,13,2,26815.71,1877.79
R02021,74,1,2,0,10,14,4,41985.16,2107.54
R02022,18,5,2,0,10,12,2,57343.63,2391.97
R02023,60,3,1,0,10,12,2,59154.58,2774.81
R02024,36,1,1,2,10,12,4,78469.15,23626.43
R02025,62,1,2,0,10,12,2,65949.03,3332.7
R02026,47,1,2,2,10,13,4,39770.39,5932.92
R02027,51,5,1,0,10,11,4,25954.46,1361.69
R02028,50,2,2,0,10,15,1,23390.34,4799.44
R02029,50,1,1,0,10,15,4,30113.07,9395.45
R02030,23,4,2,1,10,12,4,30218.07,10317.5
R02031,64,3,2,0,10,10,1,50201.22,5096.49
R02032,38,5,2,0,10,11,4,25001.8,3608.37
R02033,50,3,2,0,10,14,4,12820.87,4979.07
R02034,39,4,1,1,10,11,2,12072.57,3512.51
R02035,68,1,1,0,10,13,2,202231.34,14230.79
R02036,21,5,1,0,10,13,4,1704.66,2098.52
R02037,33,5,1,0,10,12,4,45346.59,11064.39
R02038,40,3,2,1,10,11,4,26405,7193.7
R02039,48,3,2,0,10,13,4,20347.25,2982.87
R02040,58,3,2,0,10,14,1,60049.98,4246.99
R02041,53,5,1,0,10,13,1,65372.7,30753.15
R02042,44,1,2,1,10,14,2,41360.11,9429.8
R02043,38,3,1,1,10,12,4,20453.75,5863.23
R02044,53,5,1,1,10,12,4,40414.39,7258.44
R02045,23,5,2,0,10,14,4,5977.68,3638.7
R02046,24,1,1,0,10,12,1,52832.8,8106.22
R02047,69,1,1,0,10,16,2,42388.49,13419.27
R02048,50,5,1,0,10,13,4,76986.08,19414.74
R02049,62,1,1,0,10,15,2,45583.22,5610.5
R02050,40,1,1,1,10,12,1,113828.55,11371.83
R02051,30,2,2,2,10,12,4,52583.06,12581.44
R02052,59,3,1,0,10,15,1,219779.22,28600.12
R02053,28,5,1,0,10,13,4,26006.46,2393.01
R02054,46,3,2,3,10,10,4,25620.37,7875.15
R02055,59,3,1,0,10,12,1,14644.22,2752.09
R02056,45,1,1,2,10,12,2,36465.96,7098.22
R02057,53,1,1,0,10,12,1,33172.5,11043.14
R02058,63,1,2,0,10,15,2,69115.35,10197.35
R02059,23,5,1,0,10,13,2,102737.51,13749.73
R02060,66,1,2,0,10,11,1,87227.3,41387.64
R02061,51,5,1,0,10,12,4,59107.21,7628.33
R02062,25,1,1,0,10,14,1,68408.63,11748.24
R02063,59,1,1,2,10,10,4,36724.32,12316.36
R02064,26,1,2,2,10,13,4,38489.6,7879.7
R02065,58,3,2,0,10,12,2,34293.98,7464.98
R02066,50,1,2,0,10,10,4,69100.24,12017.81
R02067,58,1,2,0,10,13,1,279014.39,14727.41
R02068,20,5,2,0,10,14,1,101122.27,33526.77
R02069,19,5,1,2,10,13,1,57148.86,10510.06
R02070,54,1,1,0,10,10,2,37224.72,3871.58
R02071,57,3,2,0,10,12,4,21069.58,9171.49
R02072,34,5,1,0,10,13,4,46619.65,6485.13
R02073,62,1,2,0,10,11,2,70427.69,8604.16
R02074,48,1,2,1,10,12,1,26080.32,11590.43
R02075,26,1,1,0,10,15,1,60113.77,17931.52
R02076,33,1,2,1,10,14,4,121738.61,17312.07
R02077,36,1,1,2,10,13,4,63158,12955.86
R02078,45,1,1,1,10,11,1,37034.96,8207.09
R02079,39,3,2,0,10,15,1,49449.89,8184.64
R02080,45,1,2,1,10,12,1,80905.87,18095.46
R02081,41,3,2,1,10,12,1,16210.97,5572.04
R02082,61,1,1,0,10,10,4,129757.06,15505.85
R02083,49,3,2,1,10,10,1,30013.05,8987.21
R02084,50,1,2,1,10,13,1,114330.53,16279.63
R02085,52,5,1,0,10,14,4,130407.28,32368.28
R02086,53,1,1,1,10,13,1,239086.28,30452.39
R02087,44,5,1,0,10,15,1,9463.1,2815.5
R02088,24,5,1,0,10,12,4,5133.87,3532.97
R02089,28,5,2,1,10,13,4,72625.96,16222.31
R02090,21,5,2,0,10,13,4,18800.63,4558.37
R02091,32,1,1,2,10,16,1,54984.46,9351
R02092,41,1,1,2,10,15,1,105450.31,15817.24
R02093,51,1,1,2,10,16,4,144019.48,37310.05
R02094,56,4,1,0,10,13,4,39079.3,7259.64
R02095,54,1,1,0,10,11,1,135689.18,13664.74
R02096,47,1,1,0,10,12,1,88401.88,10854.95
R02097,43,1,1,2,10,16,1,127793.13,16739.55
R02098,33,1,2,2,10,12,4,34225.06,11040.67
R02099,31,5,1,0,10,12,4,39312.69,5413.78
R02100,23,5,2,2,10,12,4,27198.71,4616.67
R02101,21,5,2,0,10,13,6,4285.78,2373.74
R02102,69,1,2,0,10,16,1,118376.24,20394.44
R02103,73,3,2,0,10,13,2,40240.7,3822.82
R02104,67,5,1,0,10,15,2,39554.91,16015.08
R02105,57,1,2,0,10,11,4,68046.34,5909.1
R02106,57,1,1,0,10,12,1,65451.32,8633.24
R02107,33,1,2,0,10,15,4,38287.48,24923.87
R02108,35,4,2,4,10,13,4,22391.18,2303.94
R02109,24,5,1,0,10,12,4,15119.36,4139.76
R02110,49,1,2,1,10,13,4,25486.95,5562.16
R02111,36,5,1,0,10,14,4,31361.75,1514.64
R02112,31,5,2,0,10,15,4,94139.02,13077.34
R02113,29,3,2,0,10,13,4,6698.02,7519.45
R02114,58,5,1,0,10,12,4,18475.36,2540.78
R02115,35,1,1,3,10,13,1,142978.34,9279.18
R02116,58,1,2,0,10,12,1,78534.52,11050.89
R02117,32,1,1,0,10,13,4,59126.18,4366.36
R02118,27,3,2,1,10,13,4,30262.97,11383.84
R02119,43,1,1,2,10,14,1,23472.9,8572.57
R02120,30,1,2,1,10,14,4,107558.09,45189.68
R02121,64,1,2,0,10,13,1,27194.9,5560.57
R02122,60,1,2,1,10,13,1,74367.48,4011.07
R02123,25,1,2,2,10,12,4,100709.7,11043.67
R02124,66,1,2,0,10,15,1,52792.53,86423.5
R02125,33,1,2,2,10,13,1,65376.44,8855.19
R02126,76,1,1,0,10,13,1,76478.56,4766.1
R02127,32,5,2,3,10,13,5,19294.16,5685.99
R02128,33,5,2,0,10,15,4,47259.71,5260.59
R02129,51,1,2,2,10,12,4,65916.82,7192.54
R02130,51,1,2,0,10,12,2,29727.75,12181.94
R02131,25,5,2,0,10,15,4,7886.03,4766.58
R02132,30,5,2,0,10,14,4,506.64,7030.04
R02133,46,4,1,0,10,13,4,143300.44,24854.19
R02134,59,1,1,1,10,0,2,26287.27,5859.01
R02135,55,1,2,0,10,15,1,516678.85,29797.69
R02136,18,5,2,0,10,13,6,6361.2,585.8
R02137,62,1,2,2,10,15,2,35969.09,22042.85
R02138,29,5,2,0,10,13,4,25186.22,3868.65
R02139,43,1,2,2,10,15,4,103998.03,11656.37
R02140,63,1,1,0,10,13,1,32758.61,7541.39
R02141,24,5,2,1,10,12,4,25339.23,27846.41
R02142,35,4,2,1,10,15,4,7512.27,4350.17
R02143,65,5,2,0,10,12,4,45159.34,4974.54
R02144,47,3,2,0,10,15,1,135987.39,11108.15
R02145,28,1,2,2,10,15,1,93353.71,8121.67
R02146,34,1,1,2,10,12,1,185912.42,12402.65
R02147,53,1,1,0,10,12,1,21621.38,3773.17
R02148,46,1,1,0,10,12,1,124273.95,7457.07
R02149,54,1,1,2,10,16,2,304251.6,22467.57
R02150,50,1,2,0,10,12,1,89819.68,9613.6
R02151,17,5,2,1,10,12,4,8486.82,1072.83
R02152,24,5,1,0,10,13,4,24398.97,3657.02
R02153,23,5,2,1,10,13,4,45725.94,9690.41
R02154,32,1,2,1,10,13,1,23292.43,5267.32
R02155,21,5,2,0,10,13,6,7148.41,6725.02
R02156,47,4,2,0,10,13,4,16180.51,7594.75
R02157,59,1,2,0,10,12,1,45348.07,6035.23
R02158,39,5,1,0,10,13,4,34664.89,4451.34
R02159,37,4,2,2,10,11,4,34282.57,3844.35
R02160,39,1,2,2,10,13,2,24121.83,3244.28
R02161,45,5,2,0,10,12,1,81491.4,14779.86
R02162,29,1,1,2,10,13,1,66188.66,6227.73
R02163,53,1,2,0,10,12,1,80492.76,6823.19
R02164,56,1,1,0,10,13,2,36285.68,3812.1
R02165,58,1,1,0,10,15,1,78045.69,2797.97
R02166,57,5,2,3,10,10,4,33198.95,3521.25
R02167,54,1,1,3,10,11,1,47169.82,3289.21
R02168,64,1,1,0,10,14,1,44641.24,2602.05
R02169,38,3,2,1,10,10,2,26043.56,2738.18
R02170,38,1,1,0,10,10,4,1962.17,2410.67
R02171,52,1,2,0,10,15,1,146258.53,19712.02
R02172,37,1,2,2,10,15,1,90968.68,4970.38
R02173,18,5,1,2,10,12,2,136542.59,6099.67
R02174,70,3,2,0,10,15,1,108080.72,18442.58
R02175,23,5,2,0,10,15,4,20554.22,2306.44
R02176,63,3,1,0,10,13,1,45492.6,2594.78
R02177,49,1,2,0,10,13,1,75807.62,5346.63
R02178,61,2,2,0,10,11,4,20260.1,1773.97
R02179,67,5,1,0,10,10,4,22896.19,3058.99
R02180,29,1,1,2,10,12,4,36176.52,2230.58
R02181,51,1,2,1,10,10,1,69619.23,3366.49
R02182,64,3,1,0,10,12,4,12822.85,1743.33
R02183,25,5,1,0,10,13,5,1804.84,1205.99
R02184,30,1,2,0,10,13,4,48813.02,5041.05
R02185,56,1,1,0,10,14,1,190159.47,13847.36
R02186,22,5,1,0,10,13,6,24162.76,355.6
R02187,66,3,1,0,10,15,2,74278.1,2496.24
R02188,41,5,2,2,10,13,4,20715.26,3126.51
R02189,28,1,1,3,10,12,4,24134.29,4842.44
R02190,42,1,1,2,10,16,4,219945.14,8034.54
R02191,35,1,2,3,10,11,4,56247.2,5057.81
R02192,65,1,2,0,10,15,2,61001.32,5287.61
R02193,63,2,2,0,10,12,1,174329.4,3743.2
R02194,55,3,2,0,10,15,2,66473.47,4086.76
R02195,55,1,1,0,10,16,1,270898.7,43148.27
R02196,60,3,2,1,10,12,2,31167.68,2794.43
R02197,70,3,2,0,10,12,2,28987.97,1430.61
R02198,39,5,1,0,10,12,4,52102.59,2056.34
R02199,71,1,2,0,10,12,1,28323.44,2168.63
R02200,66,3,2,0,10,11,4,34499.44,1936.07
R02201,74,1,1,0,10,14,2,32693.21,1848.82
R02202,40,2,2,0,10,11,4,1881.1,485.63
R02203,64,1,1,0,10,12,2,47767.96,1229.17
R02204,61,1,1,1,10,13,2,27639.27,3907.66
R02205,52,3,1,0,10,11,2,22339.04,1438.02
R02206,37,1,1,2,10,15,4,32046.5,3286.63
R02207,44,1,1,1,10,14,1,142429.27,4302.2
R02208,48,1,2,0,10,15,1,27058.5,1673.62
R02209,39,1,1,0,10,16,1,299504.47,9289.52
R02210,45,5,2,0,10,12,4,25964.22,2292.38
R02211,42,5,1,0,10,14,4,56510.75,1943.44
R02212,27,1,2,1,10,14,1,83413.7,3633.96
R02213,53,1,1,0,10,15,1,84396.32,4789.04
R02214,64,2,2,0,10,10,1,33626.75,2613.46
R02215,18,5,2,1,10,13,1,27892.11,3281.25
R02216,43,5,1,0,10,13,1,60581.93,3321.76
R02217,26,5,1,0,10,14,4,38395.68,1868.56
R02218,22,5,2,1,10,13,5,8239.14,1831.53
R02219,26,5,2,0,10,15,6,2377.49,4638.73
R02220,20,5,2,0,10,13,4,29482.92,3014.28
R02221,26,5,1,0,10,16,4,104618.12,5241.06
R02222,70,3,1,0,10,13,2,40914.54,1223.47
R02223,60,5,1,0,10,12,4,37017.21,2544.18
R02224,28,1,1,0,10,15,1,98367.08,7309.3
R02225,41,5,2,0,10,15,4,70335.43,3199.91
R02226,54,1,1,0,10,15,1,180206.35,9256.26
R02227,70,3,2,0,10,14,1,27575.17,1817.67
R02228,65,3,2,1,10,12,2,126919.11,7231.6
R02229,70,1,1,0,10,16,1,77199.92,6222.93
R02230,47,3,2,1,10,12,4,37191.98,1905.36
R02231,48,1,1,0,10,13,1,114033.93,3777.88
R02232,25,5,2,0,10,15,4,72435.49,3164.89
R02233,43,3,2,1,10,13,2,27962.51,2903.43
R02234,45,5,2,0,10,15,4,31523.07,4479.9
R02235,44,3,2,0,10,12,4,37903.61,2674.34
R02236,40,1,2,2,10,11,4,84487.05,4487.64
R02237,67,1,2,0,10,13,1,85012.46,5045.5
R02238,26,5,1,0,10,11,4,2860.72,1634.43
R02239,51,3,2,2,10,11,4,25137.44,3072.72
R02240,21,5,2,0,10,13,4,7310.84,1001.02
R02241,34,1,2,2,10,13,2,9869.23,4993.03
R02242,70,5,2,0,10,16,1,75420.66,4600.54
R02243,42,1,1,2,10,16,4,104738.13,4824.33
R02244,58,5,1,0,10,12,4,38632.87,3313.79
R02245,78,3,2,0,10,13,1,23286.93,1524.69
R02246,38,1,1,6,10,10,4,63550.46,15582.88
R02247,21,3,1,0,10,15,2,45122.63,3401.33
R02248,40,5,1,0,10,13,4,66649.21,7381.8
R02249,40,3,1,0,10,12,4,40017.98,9274.36
R02250,60,1,1,0,10,14,1,65186.05,12297.14
R02251,59,1,1,0,10,12,2,63122.37,7842.13
R02252,54,3,2,0,10,13,1,28138.44,7681.4
R02253,46,1,2,4,10,11,4,715.22,6832.65
R02254,29,5,2,3,10,12,4,32207.61,6632.12
R02255,57,3,2,0,10,12,4,27605.8,3308.19
R02256,29,5,1,0,10,15,4,134272.34,10982.36
R02257,28,4,2,2,10,10,4,16574.5,3844.29
R02258,29,1,1,1,10,11,2,41058.32,3142.01
R02259,56,1,2,0,10,12,1,71383.41,6126.56
R02260,60,1,2,0,10,13,2,18423.11,26016.34
R02261,52,3,1,0,10,0,4,2862.3,1460.36
R02262,34,5,1,1,10,12,4,39209.83,4961.79
R02263,35,1,1,2,10,15,1,149332.92,4878.95
R02264,29,5,1,0,10,12,4,15249.57,2319
R02265,43,1,1,2,10,14,1,118335.06,5339.37
R02266,34,1,1,0,10,12,4,52040.84,3370.63
R02267,35,1,2,4,10,11,4,48686.03,2879.36
R02268,40,1,1,0,10,15,4,48173.05,2663.41
R02269,37,1,2,1,10,15,2,74491.27,2309.87
R02270,37,3,2,0,10,12,4,38187.91,1823.35
R02271,59,1,1,0,10,15,1,113421.16,6518
R02272,57,3,2,0,10,15,4,44224.41,3283.69
R02273,31,1,1,0,10,12,4,32458.78,2338.97
R02274,44,5,2,0,10,15,4,90029.03,3026.58
R02275,53,1,1,0,10,13,4,75297.63,12269.36
R02276,48,3,1,0,10,13,2,24310.47,5088.91
R02277,52,3,2,0,10,15,4,19224.27,7336.12
R02278,35,1,2,2,10,12,4,61419.45,9047.21
R02279,61,3,1,0,10,13,2,55072.22,4721.61
R02280,58,3,1,2,10,13,1,32157.92,5597.31
R02281,24,5,1,0,10,15,4,219923.13,17353.1
R02282,38,1,1,4,10,14,4,143472.15,8166.66
R02283,53,5,2,1,10,15,4,24853.1,3015.89
R02284,24,1,2,1,10,13,4,33546.44,7418.53
R02285,66,3,2,0,10,13,2,16186.96,2928.96
R02286,62,1,1,0,10,16,4,125173.38,8907.64
R02287,21,5,2,0,10,13,4,46303.02,4655.56
R02288,62,1,2,0,10,12,2,60649.34,2190.99
R02289,24,1,2,5,10,11,4,43654.78,2240.35
R02290,35,5,1,0,10,15,4,45403.36,2744.81
R02291,59,1,2,0,10,12,1,67041.59,4416.29
R02292,70,1,1,0,10,12,4,85317.23,2774.48
R02293,20,5,1,0,10,13,4,10482.63,3179.21
R02294,52,1,2,0,10,15,2,124387.74,6724.97
R02295,31,1,1,0,10,14,1,100360.55,17317.89
R02296,39,1,2,4,10,10,1,7548.67,8803.9
R02297,27,1,1,2,10,13,1,81525.45,8578.46
R02298,40,1,1,3,10,13,4,65725.24,27286.17
R02299,80,5,1,0,10,12,4,22800.34,3856.63
R02300,58,1,2,0,10,12,1,167604.98,19972.7
R02301,51,1,1,0,10,12,4,57309.04,7754.04
R02302,65,3,2,0,10,13,4,24592.4,6413.8
R02303,45,1,1,2,10,12,2,120415.4,11200.09
R02304,39,1,1,2,10,10,4,60199.63,10599.02
R02305,23,5,2,0,10,15,4,75067.27,7018.01
R02306,52,1,1,2,10,12,2,33135,2110.04
R02307,34,1,1,0,10,15,4,195476.09,28904.43
R02308,33,5,1,0,10,12,4,22180.15,3751.94
R02309,35,5,2,4,10,12,4,34999.94,7206.44
R02310,19,5,2,0,10,13,4,3607.79,2410
R02311,29,1,2,2,10,15,1,114239.05,18509.19
R02312,39,1,1,0,10,12,4,30103.29,1997.87
R02313,46,5,1,0,10,12,5,14865.29,1181.89
R02314,25,5,2,0,10,13,4,60209.02,2060.07
R02315,33,5,2,0,10,13,4,30351.94,3817.43
R02316,30,1,2,0,10,15,4,28763.81,1970.59
R02317,48,3,2,1,10,12,4,41770.26,3022.96
R02318,56,3,1,0,10,12,1,28237.76,2663.77
R02319,47,1,1,2,10,13,1,74278.53,5076.68
R02320,54,1,2,0,10,14,4,37882.06,5624.47
R02321,29,5,2,0,10,12,4,10205,1920.1
R02322,42,1,1,1,10,16,2,104676.6,13534.33
R02323,60,1,1,0,10,12,2,32700.22,6044.21
R02324,31,5,2,1,10,13,4,35422.83,6890.26
R02325,39,4,2,0,10,15,1,64185.26,7020.39
R02326,59,5,1,0,10,14,2,41793,8713.77
R02327,26,5,1,0,10,13,4,55213.34,11235.38
R02328,59,1,2,2,10,12,4,88479.22,8218.93
R02329,43,2,2,2,10,15,1,181243.36,15687.29
R02330,40,1,2,2,10,15,1,79269.43,17537.75
R02331,70,1,1,0,10,16,1,44610.24,93883.67
R02332,43,1,2,2,10,11,1,69356.09,13915.44
R02333,25,4,2,4,10,13,4,22112.62,12844.82
R02334,20,5,2,0,10,12,4,16004.84,13879.81
R02335,59,3,2,0,10,11,1,24427.13,4830.86
R02336,59,1,1,1,10,13,1,90060.27,17165.78
R02337,46,5,1,0,10,15,4,76850.3,24808.36
R02338,47,1,2,1,10,14,4,109556.43,17776.1
R02339,33,5,2,0,10,15,1,42756.22,10768.28
R02340,36,1,2,1,10,16,1,104546.5,18533.41
R02341,37,1,1,2,10,15,2,25147.79,8338.28
R02342,24,5,2,0,10,15,4,32278.3,7433.4
R02343,67,1,1,0,10,16,4,628948.37,87602.83
R02344,50,1,1,0,10,12,4,24642.08,6446.4
R02345,54,2,2,1,10,15,4,20735.49,30694.94
R02346,38,1,1,4,10,12,4,37059.04,11666.64
R02347,24,5,2,0,10,12,4,12374.78,5089.58
R02348,47,1,1,2,10,16,1,507095.5,77553.18
R02349,30,5,2,0,10,13,1,72239.75,21479.25
R02350,68,3,2,0,10,13,1,101620.05,9948.08
R02351,69,1,2,0,10,15,1,72447,16573.63
R02352,35,1,2,3,10,12,1,90309.8,17849.94
R02353,58,1,2,0,10,11,4,11652.8,4655.45
R02354,45,3,2,2,10,13,4,9901.43,9543.37
R02355,25,1,2,0,10,13,1,55437.32,13376.73
R02356,45,1,1,2,10,11,4,91529.86,16385.9
R02357,27,1,2,0,10,16,1,88706.46,11437.35
R02358,34,1,2,4,10,12,4,47676.47,13174.74
R02359,63,3,2,1,10,12,4,50277.95,5802.67
R02360,53,3,2,0,10,11,1,23382.97,8180.47
R02361,40,1,1,3,10,11,4,37361.35,9280.03
R02362,36,3,2,1,10,14,4,30971.75,7667.79
R02363,30,1,1,3,10,14,4,83060.61,14564.2
R02364,33,3,2,3,10,12,1,74116.12,23563.58
R02365,36,1,2,1,10,13,4,52461.25,9968.16
R02366,42,5,1,0,10,14,1,44293.19,9615.99
R02367,45,5,2,0,10,14,4,61733.57,8794.42
R02368,28,5,1,0,10,15,4,7054.06,4787.13
R02369,39,1,2,2,10,12,1,123731.27,22728.13
R02370,58,1,2,0,10,10,4,46064.4,8396.83
R02371,54,5,1,0,10,12,2,48366.7,8689.15
R02372,24,5,2,0,10,16,4,59129.74,13764.22
R02373,58,1,1,0,10,0,4,22427.08,5631.76
R02374,49,3,2,0,10,12,2,74895.35,6609.44
R02375,61,1,2,0,10,12,2,19697.03,3650.56
R02376,25,5,2,0,10,12,4,17842.19,4067.76
R02377,58,1,1,0,10,12,1,70911.63,7169.29
R02378,27,1,2,3,10,11,4,45017.52,11992.1
R02379,42,3,1,0,10,12,1,40242.46,6831.8
R02380,51,1,1,1,10,15,1,145543.14,21114.81
R02381,61,2,2,0,10,12,1,3272.75,4347.98
R02382,40,1,1,2,10,11,2,8326.38,5989.68
R02383,37,1,2,4,10,15,1,162253.3,30168.87
